timestamp,price_mwh
2025-08-01 00:00:00+00:00,-6.84118
2025-08-01 00:05:00+00:00,21.43779
2025-08-01 00:10:00+00:00,22.69635
2025-08-01 00:15:00+00:00,26.74014
2025-08-01 00:20:00+00:00,-2.02005
2025-08-01 00:25:00+00:00,-2.02802
2025-08-01 00:30:00+00:00,35.21829
2025-08-01 00:35:00+00:00,-2.09803
2025-08-01 00:40:00+00:00,34.51444
2025-08-01 00:45:00+00:00,-2.35009
2025-08-01 00:50:00+00:00,37.56544
2025-08-01 00:55:00+00:00,42.56373
2025-08-01 01:00:00+00:00,29.83202
2025-08-01 01:05:00+00:00,-1.28431
2025-08-01 01:10:00+00:00,29.27277
2025-08-01 01:15:00+00:00,32.24623
2025-08-01 01:20:00+00:00,35.7086
2025-08-01 01:25:00+00:00,40.72873
2025-08-01 01:30:00+00:00,-0.1369
2025-08-01 01:35:00+00:00,43.19188
2025-08-01 01:40:00+00:00,46.29153
2025-08-01 01:45:00+00:00,51.80492
2025-08-01 01:50:00+00:00,52.07417
2025-08-01 01:55:00+00:00,-2.96721
2025-08-01 02:00:00+00:00,35.49631
2025-08-01 02:05:00+00:00,37.61661
2025-08-01 02:10:00+00:00,38.86818
2025-08-01 02:15:00+00:00,43.3358
2025-08-01 02:20:00+00:00,45.35355
2025-08-01 02:25:00+00:00,-1.6684
2025-08-01 02:30:00+00:00,-1.31276
2025-08-01 02:35:00+00:00,-2.68522
2025-08-01 02:40:00+00:00,52.14078
2025-08-01 02:45:00+00:00,-2.41732
2025-08-01 02:50:00+00:00,-2.49585
2025-08-01 02:55:00+00:00,-2.37019
2025-08-01 03:00:00+00:00,-1.44137
2025-08-01 03:05:00+00:00,43.35937
2025-08-01 03:10:00+00:00,-2.27025
2025-08-01 03:15:00+00:00,-0.99138
2025-08-01 03:20:00+00:00,-2.24862
2025-08-01 03:25:00+00:00,40.92865
2025-08-01 03:30:00+00:00,41.18347
2025-08-01 03:35:00+00:00,44.41356
2025-08-01 03:40:00+00:00,-2.15348
2025-08-01 03:45:00+00:00,43.31454
2025-08-01 03:50:00+00:00,40.64975
2025-08-01 03:55:00+00:00,39.67425
2025-08-01 04:00:00+00:00,-2.0524
2025-08-01 04:05:00+00:00,46.78727
2025-08-01 04:10:00+00:00,41.70558
2025-08-01 04:15:00+00:00,42.502
2025-08-01 04:20:00+00:00,44.80703
2025-08-01 04:25:00+00:00,-2.10273
2025-08-01 04:30:00+00:00,-1.15698
2025-08-01 04:35:00+00:00,45.77443
2025-08-01 04:40:00+00:00,-1.27656
2025-08-01 04:45:00+00:00,-1.79965
2025-08-01 04:50:00+00:00,-0.50228
2025-08-01 04:55:00+00:00,44.81629
2025-08-01 05:00:00+00:00,48.0342
2025-08-01 05:05:00+00:00,-1.0439
2025-08-01 05:10:00+00:00,-0.78249
2025-08-01 05:15:00+00:00,-0.39921
2025-08-01 05:20:00+00:00,45.68225
2025-08-01 05:25:00+00:00,47.96193
2025-08-01 05:30:00+00:00,48.87007
2025-08-01 05:35:00+00:00,49.84507
2025-08-01 05:40:00+00:00,-0.82045
2025-08-01 05:45:00+00:00,-1.7306
2025-08-01 05:50:00+00:00,-0.79159
2025-08-01 05:55:00+00:00,-0.89126
2025-08-01 06:00:00+00:00,-1.78693
2025-08-01 06:05:00+00:00,0.0
2025-08-01 06:10:00+00:00,-1.78071
2025-08-01 06:15:00+00:00,54.90615
2025-08-01 06:20:00+00:00,-1.53207
2025-08-01 06:25:00+00:00,0.0
2025-08-01 06:30:00+00:00,0.0
2025-08-01 06:35:00+00:00,57.98199
2025-08-01 06:40:00+00:00,-1.35836
2025-08-01 06:45:00+00:00,-1.37178
2025-08-01 06:50:00+00:00,50.51769
2025-08-01 06:55:00+00:00,-0.11351
2025-08-01 07:00:00+00:00,48.73735
2025-08-01 07:05:00+00:00,0.0
2025-08-01 07:10:00+00:00,-0.86405
2025-08-01 07:15:00+00:00,0.0
2025-08-01 07:20:00+00:00,0.0
2025-08-01 07:25:00+00:00,-0.81989
2025-08-01 07:30:00+00:00,-0.60571
2025-08-01 07:35:00+00:00,-0.58761
2025-08-01 07:40:00+00:00,38.36628
2025-08-01 07:45:00+00:00,-0.54507
2025-08-01 07:50:00+00:00,36.43226
2025-08-01 07:55:00+00:00,34.70398
2025-08-01 08:00:00+00:00,34.65517
2025-08-01 08:05:00+00:00,-0.5513
2025-08-01 08:10:00+00:00,34.52017
2025-08-01 08:15:00+00:00,33.73226
2025-08-01 08:20:00+00:00,-0.59012
2025-08-01 08:25:00+00:00,32.5295
2025-08-01 08:30:00+00:00,0.0
2025-08-01 08:35:00+00:00,0.0
2025-08-01 08:40:00+00:00,31.91732
2025-08-01 08:45:00+00:00,0.0
2025-08-01 08:50:00+00:00,31.92697
2025-08-01 08:55:00+00:00,-0.63164
2025-08-01 09:00:00+00:00,38.08
2025-08-01 09:05:00+00:00,39.43
2025-08-01 09:10:00+00:00,38.14005
2025-08-01 09:15:00+00:00,38.30745
2025-08-01 09:20:00+00:00,0.0
2025-08-01 09:25:00+00:00,0.0
2025-08-01 09:30:00+00:00,-0.79126
2025-08-01 09:35:00+00:00,37.29021
2025-08-01 09:40:00+00:00,38.22536
2025-08-01 09:45:00+00:00,-0.80885
2025-08-01 09:50:00+00:00,-0.80906
2025-08-01 09:55:00+00:00,-0.80906
2025-08-01 10:00:00+00:00,39.55026
2025-08-01 10:05:00+00:00,-0.7732
2025-08-01 10:10:00+00:00,38.44438
2025-08-01 10:15:00+00:00,-0.72957
2025-08-01 10:20:00+00:00,39.59861
2025-08-01 10:25:00+00:00,-0.72556
2025-08-01 10:30:00+00:00,38.86611
2025-08-01 10:35:00+00:00,38.13543
2025-08-01 10:40:00+00:00,38.13543
2025-08-01 10:45:00+00:00,37.5221
2025-08-01 10:50:00+00:00,-0.71114
2025-08-01 10:55:00+00:00,-0.71114
2025-08-01 11:00:00+00:00,35.51527
2025-08-01 11:05:00+00:00,37.42472
2025-08-01 11:10:00+00:00,0.0
2025-08-01 11:15:00+00:00,0.0
2025-08-01 11:20:00+00:00,-0.76932
2025-08-01 11:25:00+00:00,37.75084
2025-08-01 11:30:00+00:00,-0.64652
2025-08-01 11:35:00+00:00,37.21997
2025-08-01 11:40:00+00:00,37.28066
2025-08-01 11:45:00+00:00,0.0
2025-08-01 11:50:00+00:00,37.29151
2025-08-01 11:55:00+00:00,37.97507
2025-08-01 12:00:00+00:00,34.6974
2025-08-01 12:05:00+00:00,35.45189
2025-08-01 12:10:00+00:00,37.18892
2025-08-01 12:15:00+00:00,37.85707
2025-08-01 12:20:00+00:00,0.0
2025-08-01 12:25:00+00:00,-0.62199
2025-08-01 12:30:00+00:00,0.0
2025-08-01 12:35:00+00:00,-0.69226
2025-08-01 12:40:00+00:00,-0.6936
2025-08-01 12:45:00+00:00,-0.9226
2025-08-01 12:50:00+00:00,41.82899
2025-08-01 12:55:00+00:00,43.04506
2025-08-01 13:00:00+00:00,47.2884
2025-08-01 13:05:00+00:00,47.90407
2025-08-01 13:10:00+00:00,0.0
2025-08-01 13:15:00+00:00,42.99665
2025-08-01 13:20:00+00:00,42.62584
2025-08-01 13:25:00+00:00,-1.23671
2025-08-01 13:30:00+00:00,0.0
2025-08-01 13:35:00+00:00,0.0
2025-08-01 13:40:00+00:00,34.06908
2025-08-01 13:45:00+00:00,-1.49702
2025-08-01 13:50:00+00:00,-1.4363
2025-08-01 13:55:00+00:00,-1.36226
2025-08-01 14:00:00+00:00,34.88671
2025-08-01 14:05:00+00:00,33.08243
2025-08-01 14:10:00+00:00,33.13658
2025-08-01 14:15:00+00:00,27.40818
2025-08-01 14:20:00+00:00,0.0
2025-08-01 14:25:00+00:00,25.83218
2025-08-01 14:30:00+00:00,-1.44322
2025-08-01 14:35:00+00:00,0.0
2025-08-01 14:40:00+00:00,-1.21008
2025-08-01 14:45:00+00:00,-0.04641
2025-08-01 14:50:00+00:00,15.61095
2025-08-01 14:55:00+00:00,-0.83968
2025-08-01 15:00:00+00:00,-1.3557
2025-08-01 15:05:00+00:00,0.0
2025-08-01 15:10:00+00:00,-0.3075
2025-08-01 15:15:00+00:00,-1.24074
2025-08-01 15:20:00+00:00,-0.27114
2025-08-01 15:25:00+00:00,15.81594
2025-08-01 15:30:00+00:00,-1.03676
2025-08-01 15:35:00+00:00,-1.01036
2025-08-01 15:40:00+00:00,-0.98486
2025-08-01 15:45:00+00:00,16.88834
2025-08-01 15:50:00+00:00,16.58497
2025-08-01 15:55:00+00:00,12.5543
2025-08-01 16:00:00+00:00,15.45222
2025-08-01 16:05:00+00:00,-9.61511
2025-08-01 16:10:00+00:00,24.58664
2025-08-01 16:15:00+00:00,-8.23346
2025-08-01 16:20:00+00:00,-1.39856
2025-08-01 16:25:00+00:00,24.17593
2025-08-01 16:30:00+00:00,-1.31534
2025-08-01 16:35:00+00:00,22.96518
2025-08-01 16:40:00+00:00,23.10325
2025-08-01 16:45:00+00:00,23.19856
2025-08-01 16:50:00+00:00,20.61431
2025-08-01 16:55:00+00:00,-1.29671
2025-08-01 17:00:00+00:00,22.89454
2025-08-01 17:05:00+00:00,22.37682
2025-08-01 17:10:00+00:00,-1.77476
2025-08-01 17:15:00+00:00,-1.67081
2025-08-01 17:20:00+00:00,-4.14736
2025-08-01 17:25:00+00:00,25.78952
2025-08-01 17:30:00+00:00,20.98101
2025-08-01 17:35:00+00:00,21.00199
2025-08-01 17:40:00+00:00,-4.0531
2025-08-01 17:45:00+00:00,26.70511
2025-08-01 17:50:00+00:00,-4.15137
2025-08-01 17:55:00+00:00,-4.06057
2025-08-01 18:00:00+00:00,-2.60535
2025-08-01 18:05:00+00:00,-1.68493
2025-08-01 18:10:00+00:00,-2.69711
2025-08-01 18:15:00+00:00,24.16668
2025-08-01 18:20:00+00:00,24.49218
2025-08-01 18:25:00+00:00,-1.66879
2025-08-01 18:30:00+00:00,-2.66634
2025-08-01 18:35:00+00:00,-1.50325
2025-08-01 18:40:00+00:00,-1.50995
2025-08-01 18:45:00+00:00,-2.66245
2025-08-01 18:50:00+00:00,-2.68815
2025-08-01 18:55:00+00:00,-2.69226
2025-08-01 19:00:00+00:00,-3.43136
2025-08-01 19:05:00+00:00,-1.5733
2025-08-01 19:10:00+00:00,-3.43136
2025-08-01 19:15:00+00:00,30.026
2025-08-01 19:20:00+00:00,-1.71699
2025-08-01 19:25:00+00:00,-1.71433
2025-08-01 19:30:00+00:00,-3.98337
2025-08-01 19:35:00+00:00,-3.99281
2025-08-01 19:40:00+00:00,26.63772
2025-08-01 19:45:00+00:00,-2.00493
2025-08-01 19:50:00+00:00,27.67229
2025-08-01 19:55:00+00:00,33.8417
2025-08-01 20:00:00+00:00,-1.83947
2025-08-01 20:05:00+00:00,-3.35493
2025-08-01 20:10:00+00:00,32.42427
2025-08-01 20:15:00+00:00,33.67616
2025-08-01 20:20:00+00:00,-2.21717
2025-08-01 20:25:00+00:00,-3.26764
2025-08-01 20:30:00+00:00,30.04942
2025-08-01 20:35:00+00:00,29.67301
2025-08-01 20:40:00+00:00,36.07949
2025-08-01 20:45:00+00:00,29.89622
2025-08-01 20:50:00+00:00,-2.47282
2025-08-01 20:55:00+00:00,-2.43237
2025-08-01 21:00:00+00:00,34.0553
2025-08-01 21:05:00+00:00,27.78396
2025-08-01 21:10:00+00:00,30.09056
2025-08-01 21:15:00+00:00,32.13814
2025-08-01 21:20:00+00:00,-3.00009
2025-08-01 21:25:00+00:00,41.97346
2025-08-01 21:30:00+00:00,-2.91845
2025-08-01 21:35:00+00:00,-2.79702
2025-08-01 21:40:00+00:00,36.52161
2025-08-01 21:45:00+00:00,43.72226
2025-08-01 21:50:00+00:00,-3.13883
2025-08-01 21:55:00+00:00,38.58849
2025-08-01 22:00:00+00:00,-4.50423
2025-08-01 22:05:00+00:00,-4.48306
2025-08-01 22:10:00+00:00,-2.7894
2025-08-01 22:15:00+00:00,32.70983
2025-08-01 22:20:00+00:00,32.09481
2025-08-01 22:25:00+00:00,-4.65842
2025-08-01 22:30:00+00:00,36.10291
2025-08-01 22:35:00+00:00,-3.51141
2025-08-01 22:40:00+00:00,-2.95893
2025-08-01 22:45:00+00:00,42.48685
2025-08-01 22:50:00+00:00,42.14935
2025-08-01 22:55:00+00:00,-4.43233
2025-08-01 23:00:00+00:00,-2.52023
2025-08-01 23:05:00+00:00,25.66885
2025-08-01 23:10:00+00:00,31.57862
2025-08-01 23:15:00+00:00,32.78272
2025-08-01 23:20:00+00:00,32.31917
2025-08-01 23:25:00+00:00,22.38573
2025-08-01 23:30:00+00:00,-9.33848
2025-08-01 23:35:00+00:00,34.12174
2025-08-01 23:40:00+00:00,0.0
2025-08-01 23:45:00+00:00,0.0
2025-08-01 23:50:00+00:00,37.9988
2025-08-01 23:55:00+00:00,-7.57379
2025-08-02 00:00:00+00:00,-5.29104
2025-08-02 00:05:00+00:00,31.96178
2025-08-02 00:10:00+00:00,31.22949
2025-08-02 00:15:00+00:00,25.29589
2025-08-02 00:20:00+00:00,30.32285
2025-08-02 00:25:00+00:00,24.26879
2025-08-02 00:30:00+00:00,29.97725
2025-08-02 00:35:00+00:00,-0.82265
2025-08-02 00:40:00+00:00,31.65161
2025-08-02 00:45:00+00:00,36.14327
2025-08-02 00:50:00+00:00,41.06524
2025-08-02 00:55:00+00:00,-2.92565
2025-08-02 01:00:00+00:00,-1.55444
2025-08-02 01:05:00+00:00,-0.90732
2025-08-02 01:10:00+00:00,26.42238
2025-08-02 01:15:00+00:00,30.02
2025-08-02 01:20:00+00:00,35.364
2025-08-02 01:25:00+00:00,-2.21749
2025-08-02 01:30:00+00:00,-1.92131
2025-08-02 01:35:00+00:00,-2.02906
2025-08-02 01:40:00+00:00,46.24396
2025-08-02 01:45:00+00:00,50.35569
2025-08-02 01:50:00+00:00,55.11993
2025-08-02 01:55:00+00:00,-2.54415
2025-08-02 02:00:00+00:00,42.51917
2025-08-02 02:05:00+00:00,-2.18399
2025-08-02 02:10:00+00:00,-2.21803
2025-08-02 02:15:00+00:00,-2.37695
2025-08-02 02:20:00+00:00,-1.03247
2025-08-02 02:25:00+00:00,-1.06976
2025-08-02 02:30:00+00:00,43.22555
2025-08-02 02:35:00+00:00,42.78531
2025-08-02 02:40:00+00:00,43.19485
2025-08-02 02:45:00+00:00,43.81375
2025-08-02 02:50:00+00:00,-0.41877
2025-08-02 02:55:00+00:00,-0.41039
2025-08-02 03:00:00+00:00,41.90057
2025-08-02 03:05:00+00:00,44.16511
2025-08-02 03:10:00+00:00,42.98404
2025-08-02 03:15:00+00:00,42.56225
2025-08-02 03:20:00+00:00,-1.79423
2025-08-02 03:25:00+00:00,-1.78357
2025-08-02 03:30:00+00:00,-0.10577
2025-08-02 03:35:00+00:00,-1.87789
2025-08-02 03:40:00+00:00,-0.11647
2025-08-02 03:45:00+00:00,39.55574
2025-08-02 03:50:00+00:00,-1.97937
2025-08-02 03:55:00+00:00,-0.12274
2025-08-02 04:00:00+00:00,-0.26942
2025-08-02 04:05:00+00:00,43.44846
2025-08-02 04:10:00+00:00,-0.22872
2025-08-02 04:15:00+00:00,42.37288
2025-08-02 04:20:00+00:00,-0.11678
2025-08-02 04:25:00+00:00,-0.11626
2025-08-02 04:30:00+00:00,-1.22064
2025-08-02 04:35:00+00:00,40.70522
2025-08-02 04:40:00+00:00,-1.20882
2025-08-02 04:45:00+00:00,0.0
2025-08-02 04:50:00+00:00,40.20193
2025-08-02 04:55:00+00:00,41.34125
2025-08-02 05:00:00+00:00,-1.49464
2025-08-02 05:05:00+00:00,-1.39758
2025-08-02 05:10:00+00:00,42.94149
2025-08-02 05:15:00+00:00,-0.22301
2025-08-02 05:20:00+00:00,43.80215
2025-08-02 05:25:00+00:00,-0.46607
2025-08-02 05:30:00+00:00,44.29901
2025-08-02 05:35:00+00:00,44.6853
2025-08-02 05:40:00+00:00,-0.35778
2025-08-02 05:45:00+00:00,44.03557
2025-08-02 05:50:00+00:00,46.26773
2025-08-02 05:55:00+00:00,-0.31821
2025-08-02 06:00:00+00:00,-0.06659
2025-08-02 06:05:00+00:00,49.356
2025-08-02 06:10:00+00:00,-1.26343
2025-08-02 06:15:00+00:00,-0.15416
2025-08-02 06:20:00+00:00,44.34138
2025-08-02 06:25:00+00:00,0.0
2025-08-02 06:30:00+00:00,-0.95004
2025-08-02 06:35:00+00:00,-0.05444
2025-08-02 06:40:00+00:00,-0.06797
2025-08-02 06:45:00+00:00,-0.08689
2025-08-02 06:50:00+00:00,40.46948
2025-08-02 06:55:00+00:00,-0.05516
2025-08-02 07:00:00+00:00,52.07246
2025-08-02 07:05:00+00:00,0.0
2025-08-02 07:10:00+00:00,53.08717
2025-08-02 07:15:00+00:00,0.0
2025-08-02 07:20:00+00:00,51.52576
2025-08-02 07:25:00+00:00,49.91629
2025-08-02 07:30:00+00:00,-0.90138
2025-08-02 07:35:00+00:00,45.32635
2025-08-02 07:40:00+00:00,-0.84806
2025-08-02 07:45:00+00:00,41.73268
2025-08-02 07:50:00+00:00,38.09274
2025-08-02 07:55:00+00:00,39.85664
2025-08-02 08:00:00+00:00,42.07045
2025-08-02 08:05:00+00:00,0.0
2025-08-02 08:10:00+00:00,-0.03781
2025-08-02 08:15:00+00:00,-0.87912
2025-08-02 08:20:00+00:00,37.80534
2025-08-02 08:25:00+00:00,36.89817
2025-08-02 08:30:00+00:00,-0.66434
2025-08-02 08:35:00+00:00,34.56371
2025-08-02 08:40:00+00:00,37.91381
2025-08-02 08:45:00+00:00,-0.6638
2025-08-02 08:50:00+00:00,-0.65116
2025-08-02 08:55:00+00:00,-0.66615
2025-08-02 09:00:00+00:00,47.24099
2025-08-02 09:05:00+00:00,-1.38805
2025-08-02 09:10:00+00:00,-1.40845
2025-08-02 09:15:00+00:00,-1.38555
2025-08-02 09:20:00+00:00,-1.38468
2025-08-02 09:25:00+00:00,0.0
2025-08-02 09:30:00+00:00,-1.24265
2025-08-02 09:35:00+00:00,0.0
2025-08-02 09:40:00+00:00,45.79921
2025-08-02 09:45:00+00:00,-1.07777
2025-08-02 09:50:00+00:00,44.36802
2025-08-02 09:55:00+00:00,-1.07768
2025-08-02 10:00:00+00:00,-1.35232
2025-08-02 10:05:00+00:00,42.27125
2025-08-02 10:10:00+00:00,40.21108
2025-08-02 10:15:00+00:00,38.25577
2025-08-02 10:20:00+00:00,38.33455
2025-08-02 10:25:00+00:00,38.09421
2025-08-02 10:30:00+00:00,-1.0706
2025-08-02 10:35:00+00:00,37.31529
2025-08-02 10:40:00+00:00,37.77698
2025-08-02 10:45:00+00:00,36.95753
2025-08-02 10:50:00+00:00,36.27514
2025-08-02 10:55:00+00:00,36.30864
2025-08-02 11:00:00+00:00,0.0
2025-08-02 11:05:00+00:00,35.00051
2025-08-02 11:10:00+00:00,33.84064
2025-08-02 11:15:00+00:00,-0.18986
2025-08-02 11:20:00+00:00,34.86535
2025-08-02 11:25:00+00:00,35.77034
2025-08-02 11:30:00+00:00,34.20805
2025-08-02 11:35:00+00:00,-0.79137
2025-08-02 11:40:00+00:00,-0.79329
2025-08-02 11:45:00+00:00,-0.78971
2025-08-02 11:50:00+00:00,0.0
2025-08-02 11:55:00+00:00,-0.82961
2025-08-02 12:00:00+00:00,33.98982
2025-08-02 12:05:00+00:00,0.0
2025-08-02 12:10:00+00:00,-0.81044
2025-08-02 12:15:00+00:00,0.0
2025-08-02 12:20:00+00:00,-0.02213
2025-08-02 12:25:00+00:00,36.05512
2025-08-02 12:30:00+00:00,37.12049
2025-08-02 12:35:00+00:00,36.40483
2025-08-02 12:40:00+00:00,-0.79363
2025-08-02 12:45:00+00:00,35.73422
2025-08-02 12:50:00+00:00,-0.80869
2025-08-02 12:55:00+00:00,-0.79078
2025-08-02 13:00:00+00:00,-1.07567
2025-08-02 13:05:00+00:00,-1.05457
2025-08-02 13:10:00+00:00,39.06165
2025-08-02 13:15:00+00:00,0.0
2025-08-02 13:20:00+00:00,32.47552
2025-08-02 13:25:00+00:00,31.25832
2025-08-02 13:30:00+00:00,30.38874
2025-08-02 13:35:00+00:00,0.0
2025-08-02 13:40:00+00:00,0.0
2025-08-02 13:45:00+00:00,-1.17917
2025-08-02 13:50:00+00:00,0.0
2025-08-02 13:55:00+00:00,-1.12829
2025-08-02 14:00:00+00:00,28.43744
2025-08-02 14:05:00+00:00,28.43744
2025-08-02 14:10:00+00:00,28.38383
2025-08-02 14:15:00+00:00,0.0
2025-08-02 14:20:00+00:00,18.45792
2025-08-02 14:25:00+00:00,-0.78929
2025-08-02 14:30:00+00:00,13.98573
2025-08-02 14:35:00+00:00,12.01196
2025-08-02 14:40:00+00:00,8.88235
2025-08-02 14:45:00+00:00,0.0
2025-08-02 14:50:00+00:00,5.82772
2025-08-02 14:55:00+00:00,7.76178
2025-08-02 15:00:00+00:00,19.10026
2025-08-02 15:05:00+00:00,-1.3998
2025-08-02 15:10:00+00:00,20.37548
2025-08-02 15:15:00+00:00,-1.2738
2025-08-02 15:20:00+00:00,-1.24947
2025-08-02 15:25:00+00:00,-1.22505
2025-08-02 15:30:00+00:00,-1.14322
2025-08-02 15:35:00+00:00,16.18098
2025-08-02 15:40:00+00:00,16.12685
2025-08-02 15:45:00+00:00,-1.05047
2025-08-02 15:50:00+00:00,11.2794
2025-08-02 15:55:00+00:00,-5.31783
2025-08-02 16:00:00+00:00,9.3079
2025-08-02 16:05:00+00:00,8.93101
2025-08-02 16:10:00+00:00,-1.26136
2025-08-02 16:15:00+00:00,-8.29506
2025-08-02 16:20:00+00:00,17.37978
2025-08-02 16:25:00+00:00,17.08839
2025-08-02 16:30:00+00:00,-1.04713
2025-08-02 16:35:00+00:00,-8.08788
2025-08-02 16:40:00+00:00,-8.05822
2025-08-02 16:45:00+00:00,-8.00163
2025-08-02 16:50:00+00:00,-7.99988
2025-08-02 16:55:00+00:00,-7.95628
2025-08-02 17:00:00+00:00,-1.09259
2025-08-02 17:05:00+00:00,-1.0747
2025-08-02 17:10:00+00:00,16.25405
2025-08-02 17:15:00+00:00,-0.27959
2025-08-02 17:20:00+00:00,-1.14858
2025-08-02 17:25:00+00:00,-1.16335
2025-08-02 17:30:00+00:00,15.69679
2025-08-02 17:35:00+00:00,16.89824
2025-08-02 17:40:00+00:00,14.75269
2025-08-02 17:45:00+00:00,-1.05321
2025-08-02 17:50:00+00:00,17.85106
2025-08-02 17:55:00+00:00,-1.05815
2025-08-02 18:00:00+00:00,-1.52887
2025-08-02 18:05:00+00:00,-1.18291
2025-08-02 18:10:00+00:00,15.54725
2025-08-02 18:15:00+00:00,16.00296
2025-08-02 18:20:00+00:00,0.0
2025-08-02 18:25:00+00:00,-1.01272
2025-08-02 18:30:00+00:00,0.0
2025-08-02 18:35:00+00:00,18.39837
2025-08-02 18:40:00+00:00,-1.03516
2025-08-02 18:45:00+00:00,16.37409
2025-08-02 18:50:00+00:00,-2.71365
